Gene_name	Species_name	Seq.Identity
DIP2A	Phodopus_roborovskii	84.6
DIP2A	Phyllostomus_discolor	86.5
DIP2A	Phyllostomus_hastatus	86.5
DIP2A	Physeter_macrocephalus	75.7
DIP2A	Piliocolobus_tephrosceles	94.4
DIP2A	Pipistrellus_kuhlii	86.2
DIP2A	Pipra_filicauda	77.0
DIP2A	Pleurodeles_waltl	73.3
DIP2A	Poecile_atricapillus	76.5
DIP2A	Pogoniulus_pusillus	75.6
DIP2A	Pongo_abelii	96.4
DIP2A	Pongo_pygmaeus	95.8
DIP2A	Prinia_subflava	76.8
DIP2A	Prionailurus_bengalensis	87.7
DIP2A	Prionailurus_viverrinus	87.1
DIP2A	Propithecus_coquereli	79.8
DIP2A	Psammomys_obesus	85.4
DIP2A	Pseudophryne_corroboree	74.1
DIP2A	Pseudopipra_pipra	73.5
DIP2A	Pseudopodoces_humilis	76.2
DIP2A	Pseudorca_crassidens	80.0
DIP2A	Pteronotus_mesoamericanus	85.9
DIP2A	Pteropus_alecto	80.7
DIP2A	Puma_concolor	85.3
DIP2A	Puma_yagouaroundi	86.1
DIP2A	Pyrgilauda_ruficollis	76.5
DIP2A	Rana_temporaria	72.3
DIP2A	Ranitomeya_imitator	73.0
DIP2A	Rattus_norvegicus	84.5
DIP2A	Rattus_rattus	83.9
DIP2A	Rhea_pennata	76.0
DIP2A	Rhinolophus_ferrumequinum	84.0
DIP2A	Rhinopithecus_bieti	95.2
DIP2A	Rhinopithecus_roxellana	94.5
DIP2A	Rissa_tridactyla	75.2
DIP2A	Rousettus_aegyptiacus	74.6
DIP2A	Saccopteryx_bilineata	86.1
DIP2A	Saccopteryx_leptura	85.7
DIP2A	Saimiri_boliviensis	93.9
DIP2A	Sapajus_apella	93.8
DIP2A	Sarcophilus_harrisii	65.1
DIP2A	Sciurus_carolinensis	86.1
DIP2A	Serinus_canaria	77.2
DIP2A	Sorex_araneus	84.2
DIP2A	Sorex_fumeus	84.3
DIP2A	Spea_bombifrons	72.6
DIP2A	Strigops_habroptila	75.4
DIP2A	Struthio_camelus	75.7
DIP2A	Sturnira_hondurensis	86.3
DIP2A	Sturnus_vulgaris	77.0
DIP2A	Suncus_etruscus	84.1
DIP2A	Sus_scrofa	73.7
DIP2A	Sylvia_atricapilla	76.6
DIP2A	Symphalangus_syndactylus	96.2
DIP2A	Tachyglossus_aculeatus	76.8
DIP2A	Taeniopygia_guttata	77.2
DIP2A	Talpa_occidentalis	80.8
DIP2A	Terrapene_triunguis	76.1
DIP2A	Theropithecus_gelada	94.5
DIP2A	Trachemys_scripta_elegans	76.3
DIP2A	Trachypithecus_francoisi	94.4
DIP2A	Trichosurus_vulpecula	77.8
DIP2A	Tupaia_chinensis	86.7
DIP2A	Tursiops_truncatus	82.5
DIP2A	Tympanuchus_pallidicinctus	76.1
DIP2A	Tyto_alba	75.7
DIP2A	Urocitellus_parryii	83.1
DIP2A	Ursus_americanus	86.6
DIP2A	Ursus_arctos	86.7
DIP2A	Vicugna_pacos	83.0
DIP2A	Vidua_chalybeata	77.1
DIP2A	Vidua_macroura	77.1
DIP2A	Vombatus_ursinus	75.2
DIP2A	Vulpes_lagopus	86.9
DIP2A	Vulpes_vulpes	75.3
DIP2A	Xenopus_tropicalis	72.6
DIP2A	Zalophus_californianus	86.3
DIP2A	Zonotrichia_albicollis	76.4
DIP2A	Zonotrichia_leucophrys_gambelii	77.8
DLEU7	Accipiter_gentilis	60.2
DLEU7	Acomys_russatus	81.5
DLEU7	Ailuropoda_melanoleuca	90.7
DLEU7	Alexandromys_fortis	81.4
DLEU7	Alligator_mississippiensis	53.3
DLEU7	Alligator_sinensis	54.2
DLEU7	Alosa_alosa	42.6
DLEU7	Alosa_sapidissima	40.0
DLEU7	Ambystoma_mexicanum	49.6
DLEU7	Amia_calva	39.7
DLEU7	Anas_acuta	55.3
DLEU7	Anas_platyrhynchos	55.4
DLEU7	Anser_cygnoides	55.6
DLEU7	Antechinus_flavipes	54.7
DLEU7	Aotus_nancymaae	94.3
DLEU7	Apodemus_sylvaticus	81.4
DLEU7	Apteryx_mantelli	63.5
DLEU7	Apteryx_rowi	61.5
DLEU7	Aquila_chrysaetos_chrysaetos	59.5
DLEU7	Arvicanthis_niloticus	52.5
DLEU7	Arvicola_amphibius	83.2
DLEU7	Astyanax_mexicanus	37.7
DLEU7	Aythya_fuligula	55.2
DLEU7	Balaenoptera_acutorostrata	90.4
DLEU7	Balaenoptera_musculus	90.4
DLEU7	Balaenoptera_ricei	90.5
DLEU7	Bombina_bombina	45.5
DLEU7	Bufo_bufo	45.2
DLEU7	Bufo_gargarizans	44.8
DLEU7	Calidris_pugnax	56.3
DLEU7	Callithrix_jacchus	93.5
DLEU7	Callorhinus_ursinus	90.0
DLEU7	Caloenas_nicobarica	56.0
DLEU7	Camelus_bactrianus	85.9
DLEU7	Camelus_dromedarius	85.8
DLEU7	Camelus_ferus	85.9
DLEU7	Carassius_auratus	39.9
DLEU7	Carassius_carassius	40.6
DLEU7	Carcharodon_carcharias	46.3
DLEU7	Caretta_caretta	63.0
DLEU7	Carlito_syrichta	63.9
DLEU7	Castor_canadensis	88.6
DLEU7	Cavia_porcellus	82.6
DLEU7	Cebus_imitator	92.5
DLEU7	Centrocercus_urophasianus	56.9
DLEU7	Ceratotherium_simum_simum	91.0
DLEU7	Cercocebus_atys	96.4
DLEU7	Cervus_canadensis	41.1
DLEU7	Cervus_elaphus	33.5
DLEU7	Chanodichthys_erythropterus	37.6
DLEU7	Chelonia_mydas	62.4
DLEU7	Chelonoidis_abingdonii	56.5
DLEU7	Chinchilla_lanigera	84.9
DLEU7	Chionomys_nivalis	82.9
DLEU7	Chlamydotis_macqueenii	57.8
DLEU7	Chlorocebus_sabaeus	96.8
DLEU7	Choloepus_didactylus	58.0
DLEU7	Chroicocephalus_ridibundus	50.1
DLEU7	Chrysemys_picta_bellii	61.7
DLEU7	Chrysochloris_asiatica	84.4
DLEU7	Clarias_gariepinus	32.5
DLEU7	Clupea_harengus	36.5
DLEU7	Colius_striatus	39.7
DLEU7	Colobus_angolensis_palliatus	96.7
DLEU7	Colossoma_macropomum	40.2
DLEU7	Columba_livia	56.2
DLEU7	Condylura_cristata	85.7
DLEU7	Conger_conger	42.3
DLEU7	Coturnix_japonica	56.1
DLEU7	Crocodylus_porosus	54.9
DLEU7	Ctenopharyngodon_idella	38.1
DLEU7	Cuculus_canorus	40.4
DLEU7	Cygnus_atratus	56.4
DLEU7	Cygnus_olor	54.5
DLEU7	Cynocephalus_volans	91.6
DLEU7	Dama_dama	65.8
DLEU7	Danio_aesculapii	43.0
DLEU7	Danio_rerio	43.3
DLEU7	Dasypus_novemcinctus	85.0
DLEU7	Delphinapterus_leucas	89.5
DLEU7	Delphinus_delphis	89.9
DLEU7	Dendropsophus_ebraccatus	41.2
DLEU7	Dermochelys_coriacea	60.5
DLEU7	Diceros_bicornis_minor	91.1
DLEU7	Dipodomys_merriami	87.0
DLEU7	Dipodomys_ordii	87.8
DLEU7	Dipodomys_spectabilis	87.3
DLEU7	Dromaius_novaehollandiae	62.4
DLEU7	Dromiciops_gliroides	63.5
DLEU7	Dryobates_pubescens	50.7
DLEU7	Egretta_garzetta	56.8
DLEU7	Electrophorus_electricus	42.8
DLEU7	Elephantulus_edwardii	87.3
DLEU7	Elephas_maximus_indicus	78.6
DLEU7	Eleutherodactylus_coqui	41.7
DLEU7	Emydura_macquarii_macquarii	56.5
DLEU7	Emys_orbicularis	62.2
DLEU7	Engraulis_encrasicolus	39.6
DLEU7	Enhydra_lutris_kenyoni	89.6
DLEU7	Eptesicus_fuscus	87.2
DLEU7	Equus_asinus	88.6
DLEU7	Equus_caballus	88.7
DLEU7	Equus_przewalskii	88.6
DLEU7	Equus_quagga	88.6
DLEU7	Erpetoichthys_calabaricus	41.0
DLEU7	Eschrichtius_robustus	90.4
DLEU7	Eubalaena_glacialis	89.9
DLEU7	Eulemur_rufifrons	91.4
DLEU7	Eumetopias_jubatus	90.4
DLEU7	Falco_biarmicus	48.3
DLEU7	Falco_cherrug	50.3
DLEU7	Falco_peregrinus	50.4
DLEU7	Falco_rusticolus	50.3
DLEU7	Fukomys_damarensis	68.9
DLEU7	Galeopterus_variegatus	90.4
DLEU7	Gallus_gallus	58.7
DLEU7	Gavialis_gangeticus	53.3
DLEU7	Geotrypetes_seraphini	51.6
DLEU7	Globicephala_melas	89.9
DLEU7	Gopherus_evgoodei	59.1
DLEU7	Gopherus_flavomarginatus	61.1
DLEU7	Gorilla_gorilla_gorilla	99.4
DLEU7	Gracilinanus_agilis	64.4
DLEU7	Grammomys_surdaster	82.3
DLEU7	Gymnogyps_californianus	57.4
DLEU7	Haliaeetus_albicilla	58.1
DLEU7	Haliaeetus_leucocephalus	44.5
DLEU7	Halichoerus_grypus	91.6
DLEU7	Harpia_harpyja	58.2
DLEU7	Hemibagrus_wyckioides	37.0
DLEU7	Heptranchias_perlo	47.3
DLEU7	Heterocephalus_glaber	88.7
DLEU7	Heterodontus_francisci	42.3
DLEU7	Hippopotamus_amphibius_kiboko	88.2
DLEU7	Hipposideros_armiger	88.2
DLEU7	Homo_sapiens	100.0
DLEU7	Hyaena_hyaena	89.3
DLEU7	Hyla_sarda	43.5
DLEU7	Hylobates_moloch	98.3
DLEU7	Hyperolius_riggenbachi	46.9
DLEU7	Ictalurus_furcatus	36.4
DLEU7	Ictalurus_punctatus	36.4
DLEU7	Ictidomys_tridecemlineatus	88.3
DLEU7	Indicator_indicator	54.9
DLEU7	Jaculus_jaculus	82.5
DLEU7	Kogia_breviceps	90.1
DLEU7	Labeo_rohita	38.7
DLEU7	Lagenorhynchus_albirostris	89.8
DLEU7	Lagenorhynchus_obliquidens	89.6
DLEU7	Lagopus_leucura	57.5
DLEU7	Lagopus_muta	57.8
DLEU7	Lathamus_discolor	58.0
DLEU7	Lemur_catta	91.3
DLEU7	Lepisosteus_oculatus	46.6
DLEU7	Leptonychotes_weddellii	91.7
DLEU7	Lepus_europaeus	86.2
DLEU7	Lontra_canadensis	88.9
DLEU7	Loxodonta_africana	79.2
DLEU7	Lutra_lutra	89.2
DLEU7	Macaca_fascicularis	73.4
DLEU7	Macaca_mulatta	96.8
DLEU7	Macaca_nemestrina	96.8
DLEU7	Macaca_thibetana_thibetana	96.8
DLEU7	Malaclemys_terrapin_pileata	62.1
DLEU7	Mandrillus_leucophaeus	96.4
DLEU7	Marmota_flaviventris	88.4
DLEU7	Marmota_monax	88.4
DLEU7	Mastomys_coucha	53.6
DLEU7	Mauremys_mutica	61.8
DLEU7	Mauremys_reevesii	62.4
DLEU7	Megalobrama_amblycephala	38.0
DLEU7	Meleagris_gallopavo	59.0
DLEU7	Meles_meles	89.8
DLEU7	Meriones_unguiculatus	82.6
DLEU7	Mesocricetus_auratus	82.5
DLEU7	Mesoplodon_densirostris	89.6
DLEU7	Microcaecilia_unicolor	51.8
DLEU7	Microcebus_murinus	91.1
DLEU7	Microtus_ochrogaster	82.4
DLEU7	Microtus_oregoni	82.2
DLEU7	Mirounga_angustirostris	91.3
DLEU7	Mirounga_leonina	91.4
DLEU7	Misgurnus_anguillicaudatus	41.6
DLEU7	Molossus_molossus	85.0
DLEU7	Monodelphis_domestica	63.2
DLEU7	Monodon_monoceros	89.9
DLEU7	Muntiacus_reevesi	42.5
DLEU7	Mus_caroli	82.0
DLEU7	Mus_musculus	83.1
DLEU7	Mus_pahari	83.1
DLEU7	Mustela_erminea	61.8
DLEU7	Mustela_lutreola	90.1
DLEU7	Mustela_nigripes	90.1
DLEU7	Mustela_putorius_furo	89.6
DLEU7	Myodes_glareolus	69.0
DLEU7	Myotis_daubentonii	85.7
DLEU7	Myotis_myotis	84.5
DLEU7	Myotis_yumanensis	86.5
DLEU7	Myxocyprinus_asiaticus	39.6
DLEU7	Nannospalax_galili	84.7
DLEU7	Nanorana_parkeri	47.9
DLEU7	Neoarius_graeffei	39.0
DLEU7	Neogale_vison	90.2
DLEU7	Neomonachus_schauinslandi	91.6
DLEU7	Neophocaena_asiaeorientalis_asiaeorientalis	89.3
DLEU7	Neopsephotus_bourkii	42.5
DLEU7	Nipponia_nippon	55.6
DLEU7	Nomascus_leucogenys	97.9
DLEU7	Numida_meleagris	58.0
DLEU7	Nycticebus_coucang	85.2
DLEU7	Ochotona_curzoniae	84.4
DLEU7	Ochotona_princeps	85.4
DLEU7	Octodon_degus	85.7
DLEU7	Odobenus_rosmarus_divergens	90.5
DLEU7	Odocoileus_virginianus	41.4
DLEU7	Oncorhynchus_gorbuscha	39.1
DLEU7	Oncorhynchus_keta	43.6
DLEU7	Oncorhynchus_kisutch	39.2
DLEU7	Oncorhynchus_nerka	39.4
DLEU7	Oncorhynchus_tshawytscha	39.1
DLEU7	Onychomys_torridus	83.1
DLEU7	Onychostoma_macrolepis	39.0
DLEU7	Orcinus_orca	89.9
DLEU7	Orycteropus_afer_afer	87.5
DLEU7	Oryctolagus_cuniculus	84.2
DLEU7	Otolemur_garnettii	86.7
DLEU7	Ovis_aries	76.1
DLEU7	Oxyura_jamaicensis	56.0
DLEU7	Pangasianodon_hypophthalmus	38.4
DLEU7	Pan_paniscus	100.0
DLEU7	Pan_troglodytes	100.0
DLEU7	Patagioenas_fasciata	56.0
DLEU7	Pelobates_fuscus	42.3
DLEU7	Pelodiscus_sinensis	44.0
DLEU7	Perognathus_longimembris_pacificus	85.7
DLEU7	Peromyscus_californicus_insignis	83.2
DLEU7	Peromyscus_eremicus	83.5
DLEU7	Peromyscus_leucopus	83.5
DLEU7	Peromyscus_maniculatus_bairdii	83.8
DLEU7	Petaurus_breviceps_papuanus	57.7
DLEU7	Phacochoerus_africanus	85.9
DLEU7	Phalacrocorax_carbo	58.6
DLEU7	Phascolarctos_cinereus	63.2
DLEU7	Phasianus_colchicus	59.5
DLEU7	Phoca_vitulina	91.6
DLEU7	Phocoena_phocoena	89.3
DLEU7	Phocoena_sinus	89.5
DLEU7	Phodopus_roborovskii	82.3
DLEU7	Physeter_macrocephalus	90.1
DLEU7	Piliocolobus_tephrosceles	96.7
DLEU7	Pimephales_promelas	42.4
DLEU7	Pipistrellus_kuhlii	62.4
DLEU7	Pleurodeles_waltl	53.2
DLEU7	Polyodon_spathula	43.6
DLEU7	Polypterus_senegalus	42.6
DLEU7	Pongo_abelii	97.9
DLEU7	Pongo_pygmaeus	97.9
DLEU7	Propithecus_coquereli	91.0
DLEU7	Protopterus_annectens	40.5
DLEU7	Psammomys_obesus	82.0
DLEU7	Pseudophryne_corroboree	47.4
DLEU7	Pseudorasbora_parva	40.7
DLEU7	Pseudorca_crassidens	90.1
DLEU7	Pteropus_giganteus	86.6
DLEU7	Pteropus_vampyrus	85.9
DLEU7	Puntigrus_tetrazona	36.7
DLEU7	Pygocentrus_nattereri	41.5
DLEU7	Rana_temporaria	48.9
DLEU7	Ranitomeya_imitator	45.8
DLEU7	Rattus_norvegicus	82.8
DLEU7	Rattus_rattus	82.8
DLEU7	Rhinatrema_bivittatum	51.2
DLEU7	Rhinichthys_klamathensis_goyatoka	41.3
DLEU7	Rhinopithecus_bieti	96.7
DLEU7	Rhinopithecus_roxellana	96.7
DLEU7	Rissa_tridactyla	50.7
DLEU7	Rousettus_aegyptiacus	70.3
DLEU7	Saccopteryx_bilineata	84.2
DLEU7	Saccopteryx_leptura	84.5
DLEU7	Saimiri_boliviensis	91.7
DLEU7	Sapajus_apella	92.2
DLEU7	Sarcophilus_harrisii	54.0
DLEU7	Sardina_pilchardus	42.4
DLEU7	Sciurus_carolinensis	89.8
DLEU7	Scleropages_formosus	43.3
DLEU7	Silurus_meridionalis	32.6
DLEU7	Sinocyclocheilus_anshuiensis	38.8
DLEU7	Sinocyclocheilus_rhinocerous	39.7
DLEU7	Sorex_araneus	85.8
DLEU7	Sorex_fumeus	85.9
DLEU7	Spea_bombifrons	48.0
DLEU7	Stegostoma_tigrinum	43.6
DLEU7	Strigops_habroptila	54.1
DLEU7	Struthio_camelus	60.7
DLEU7	Suncus_etruscus	84.8
DLEU7	Suricata_suricatta	87.7
DLEU7	Sus_scrofa	57.6
DLEU7	Symphalangus_syndactylus	98.3
DLEU7	Tachysurus_fulvidraco	39.4
DLEU7	Tachysurus_vachellii	35.0
DLEU7	Talpa_occidentalis	86.8
DLEU7	Terrapene_triunguis	62.3
DLEU7	Theropithecus_gelada	96.5
DLEU7	Trachypithecus_francoisi	96.5
DLEU7	Trichechus_manatus_latirostris	85.1
DLEU7	Trichomycterus_rosablanca	28.5
DLEU7	Trichosurus_vulpecula	57.1
DLEU7	Triplophysa_dalaica	42.2
DLEU7	Triplophysa_rosa	43.7
DLEU7	Tupaia_chinensis	85.8
DLEU7	Tursiops_truncatus	89.9
DLEU7	Tympanuchus_pallidicinctus	57.5
DLEU7	Tyto_alba	55.0
DLEU7	Urocitellus_parryii	88.9
DLEU7	Ursus_americanus	90.8
DLEU7	Ursus_arctos	90.8
DLEU7	Ursus_maritimus	90.7
DLEU7	Vicugna_pacos	85.6
DLEU7	Vombatus_ursinus	60.3
DLEU7	Vulpes_vulpes	49.8
DLEU7	Xenopus_tropicalis	48.6
DLEU7	Zalophus_californianus	90.4
DNM3	Acanthochromis_polyacanthus	62.7
DNM3	Acanthopagrus_latus	62.7
DNM3	Accipiter_gentilis	75.6
DNM3	Acinonyx_jubatus	86.8
DNM3	Acomys_russatus	84.2
DNM3	Agelaius_phoeniceus	76.4
DNM3	Ailuropoda_melanoleuca	87.3
DNM3	Alexandromys_fortis	84.6
DNM3	Alligator_mississippiensis	76.1
DNM3	Alligator_sinensis	47.9
DNM3	Alosa_alosa	62.4
DNM3	Alosa_sapidissima	62.8
DNM3	Amblyraja_radiata	65.0
DNM3	Amia_calva	67.0
DNM3	Ammospiza_caudacuta	75.3
DNM3	Ammospiza_nelsoni	75.3
DNM3	Amphiprion_ocellaris	63.5
DNM3	Anabas_testudineus	63.8
DNM3	Anarrhichthys_ocellatus	62.2
DNM3	Anas_acuta	77.0
DNM3	Anas_platyrhynchos	73.1
DNM3	Anguilla_anguilla	67.2
DNM3	Anguilla_rostrata	67.4
DNM3	Anomalospiza_imberbis	76.7
DNM3	Anoplopoma_fimbria	62.7
DNM3	Anser_cygnoides	76.9
DNM3	Antechinus_flavipes	82.4
DNM3	Antennarius_striatus	59.9
DNM3	Aotus_nancymaae	92.0
DNM3	Aphelocoma_coerulescens	76.5
DNM3	Apodemus_sylvaticus	84.5
DNM3	Aptenodytes_forsteri	69.4
DNM3	Apteryx_mantelli	75.9
DNM3	Apteryx_rowi	72.5
DNM3	Apus_apus	72.9
DNM3	Aquila_chrysaetos_chrysaetos	77.0
DNM3	Archocentrus_centrarchus	62.9
DNM3	Artibeus_jamaicensis	81.8
DNM3	Arvicanthis_niloticus	84.4
DNM3	Arvicola_amphibius	80.8
DNM3	Astatotilapia_calliptera	62.9
DNM3	Astyanax_mexicanus	65.8
DNM3	Aythya_fuligula	76.6
DNM3	Balaenoptera_acutorostrata	87.4
DNM3	Balaenoptera_musculus	87.8
DNM3	Balaenoptera_ricei	87.4
DNM3	Betta_splendens	60.2
DNM3	Bison_bison_bison	87.3
DNM3	Boleophthalmus_pectinirostris	62.4
DNM3	Bos_indicus	84.1
DNM3	Bos_indicus_x_Bos_taurus	87.2
DNM3	Bos_javanicus	86.6
DNM3	Bos_mutus	86.8
DNM3	Bos_taurus	86.7
DNM3	Brachyistius_frenatus	61.7
DNM3	Brienomyrus_brachyistius	66.7
DNM3	Bubalus_bubalis	87.4
DNM3	Bubalus_kerabau	86.9
DNM3	Buceros_rhinoceros_silvestris	70.8
DNM3	Budorcas_taxicolor	85.4
DNM3	Calidris_pugnax	77.1
DNM3	Callithrix_jacchus	92.0
DNM3	Callorhinchus_milii	68.2
DNM3	Callorhinus_ursinus	85.2
DNM3	Calypte_anna	72.6
DNM3	Camarhynchus_parvulus	76.1
DNM3	Camelus_bactrianus	87.3
DNM3	Camelus_dromedarius	87.0
DNM3	Camelus_ferus	87.4
DNM3	Canis_lupus_dingo	86.5
DNM3	Canis_lupus_familiaris	86.9
DNM3	Capra_hircus	87.1
DNM3	Capricornis_sumatraensis	86.6
DNM3	Carassius_auratus	65.8
DNM3	Carcharodon_carcharias	68.6
DNM3	Caretta_caretta	77.7
DNM3	Carlito_syrichta	74.4
DNM3	Catharus_ustulatus	76.2
DNM3	Cavia_porcellus	86.2
DNM3	Cebus_imitator	92.1
DNM3	Centrocercus_urophasianus	71.2
DNM3	Centropristis_striata	63.7
DNM3	Ceratotherium_simum_simum	87.2
DNM3	Cercocebus_atys	93.1
DNM3	Cervus_canadensis	87.3
DNM3	Cervus_elaphus	87.3
DNM3	Chamaea_fasciata	76.1
DNM3	Channa_argus	62.5
DNM3	Chanodichthys_erythropterus	65.2
DNM3	Chanos_chanos	65.1
DNM3	Charadrius_vociferus	77.4
DNM3	Cheilinus_undulatus	61.9
DNM3	Chelmon_rostratus	63.1
DNM3	Chelonia_mydas	78.0
DNM3	Chinchilla_lanigera	87.2
DNM3	Chionomys_nivalis	84.7
DNM3	Chiroxiphia_lanceolata	77.3
DNM3	Chlamydotis_macqueenii	18.8
DNM3	Chlorocebus_sabaeus	92.9
DNM3	Choloepus_didactylus	88.5
DNM3	Chroicocephalus_ridibundus	75.3
DNM3	Chrysemys_picta_bellii	77.1
DNM3	Chrysochloris_asiatica	87.0
DNM3	Cinclus_cinclus	71.0
DNM3	Clarias_gariepinus	63.8
DNM3	Clinocottus_analis	61.1
DNM3	Colius_striatus	76.9
DNM3	Colobus_angolensis_palliatus	92.8
DNM3	Cololabis_saira	61.1
DNM3	Colossoma_macropomum	66.6
DNM3	Columba_livia	66.1
DNM3	Condylura_cristata	86.0
DNM3	Conger_conger	68.4
DNM3	Corapipo_altera	77.2
DNM3	Corvus_brachyrhynchos	64.3
DNM3	Corvus_cornix_cornix	74.3
DNM3	Corvus_hawaiiensis	74.3
DNM3	Corvus_kubaryi	74.3
DNM3	Corvus_moneduloides	74.2
DNM3	Corythoichthys_intestinalis	56.9
DNM3	Cottoperca_gobio	58.8
DNM3	Cricetulus_griseus	85.3
DNM3	Crocodylus_porosus	77.8
DNM3	Ctenopharyngodon_idella	65.1
DNM3	Cuculus_canorus	77.1
DNM3	Cyanistes_caeruleus	64.2
DNM3	Cygnus_atratus	76.1
DNM3	Cygnus_olor	74.0
DNM3	Cynocephalus_volans	81.6
DNM3	Cyprinodon_tularosa	61.4
DNM3	Cyprinodon_variegatus	61.3
DNM3	Cyprinus_carpio	62.4
DNM3	Cyrtonyx_montezumae	74.2
DNM3	Dama_dama	86.8
DNM3	Danio_aesculapii	65.5
DNM3	Danio_rerio	65.0
DNM3	Dasypus_novemcinctus	87.4
DNM3	Delphinapterus_leucas	87.5
DNM3	Delphinus_delphis	79.5
DNM3	Dendropsophus_ebraccatus	39.1
DNM3	Denticeps_clupeoides	62.8
DNM3	Dermochelys_coriacea	78.0
DNM3	Desmodus_rotundus	83.2
DNM3	Dicentrarchus_labrax	63.7
DNM3	Diceros_bicornis_minor	86.6
DNM3	Dipodomys_ordii	77.8
DNM3	Dipodomys_spectabilis	82.9
DNM3	Doryrhamphus_excisus	58.9
DNM3	Dromaius_novaehollandiae	77.1
DNM3	Dromiciops_gliroides	83.1
DNM3	Dryobates_pubescens	77.2
DNM3	Dunckerocampus_dactyliophorus	58.7
DNM3	Echeneis_naucrates	62.9
DNM3	Echinops_telfairi	87.4
DNM3	Egretta_garzetta	70.9
DNM3	Electrophorus_electricus	65.1
DNM3	Eleginops_maclovinus	64.2
DNM3	Elephantulus_edwardii	86.6
DNM3	Elephas_maximus_indicus	87.3
DNM3	Eleutherodactylus_coqui	45.2
DNM3	Embiotoca_jacksoni	61.9
DNM3	Empidonax_traillii	76.9
DNM3	Emydura_macquarii_macquarii	63.7
DNM3	Emys_orbicularis	76.3
DNM3	Enhydra_lutris_kenyoni	84.4
DNM3	Entelurus_aequoreus	57.3
DNM3	Epinephelus_fuscoguttatus	63.4
DNM3	Epinephelus_lanceolatus	63.6
DNM3	Epinephelus_moara	63.5
DNM3	Eptesicus_fuscus	83.0
DNM3	Equus_asinus	87.0
DNM3	Equus_caballus	87.1
DNM3	Equus_przewalskii	87.1
DNM3	Equus_quagga	86.1
DNM3	Erinaceus_europaeus	83.8
DNM3	Eschrichtius_robustus	85.7
DNM3	Esox_lucius	62.4
DNM3	Etheostoma_cragini	62.1
DNM3	Etheostoma_spectabile	62.5
DNM3	Eubalaena_glacialis	85.8
DNM3	Eulemur_rufifrons	89.1
DNM3	Eumetopias_jubatus	86.8
DNM3	Falco_biarmicus	75.8
DNM3	Falco_cherrug	75.8
DNM3	Falco_naumanni	76.3
DNM3	Falco_peregrinus	75.0
DNM3	Falco_rusticolus	76.3
DNM3	Felis_catus	84.6
DNM3	Ficedula_albicollis	71.9
DNM3	Fukomys_damarensis	87.9
DNM3	Gallus_gallus	70.4
DNM3	Gambusia_affinis	61.7
DNM3	Gavialis_gangeticus	77.6
DNM3	Gavia_stellata	77.0
DNM3	Geospiza_fortis	65.4
DNM3	Geotrypetes_seraphini	70.4
DNM3	Girardinichthys_multiradiatus	61.7
DNM3	Globicephala_melas	80.6
DNM3	Gopherus_evgoodei	78.3
DNM3	Gopherus_flavomarginatus	78.0
DNM3	Gorilla_gorilla_gorilla	94.0
DNM3	Gouania_willdenowi	58.0
DNM3	Gracilinanus_agilis	82.3
DNM3	Grammomys_surdaster	84.3
DNM3	Grus_americana	76.6
DNM3	Gymnodraco_acuticeps	61.2
DNM3	Gymnogyps_californianus	76.2
DNM3	Haemorhous_mexicanus	76.4
DNM3	Haliaeetus_albicilla	76.8
DNM3	Haliaeetus_leucocephalus	74.6
DNM3	Haplochromis_burtoni	62.9
DNM3	Harpia_harpyja	76.6
DNM3	Hemibagrus_wyckioides	64.6
DNM3	Hemiscyllium_ocellatum	68.2
DNM3	Heptranchias_perlo	66.8
DNM3	Heterocephalus_glaber	88.1
DNM3	Heterodontus_francisci	60.7
DNM3	Hippocampus_zosterae	57.2
DNM3	Hippopotamus_amphibius_kiboko	87.5
DNM3	Hipposideros_armiger	85.7
DNM3	Hirundo_rustica	76.0
DNM3	Homo_sapiens	100.0
DNM3	Hoplias_malabaricus	65.7
DNM3	Hyaena_hyaena	23.6
DNM3	Hyla_sarda	43.9
DNM3	Hylobates_moloch	93.4
DNM3	Hyperolius_riggenbachi	68.1
DNM3	Ictalurus_furcatus	65.1
DNM3	Ictalurus_punctatus	64.9
DNM3	Ictidomys_tridecemlineatus	85.3
DNM3	Indicator_indicator	66.6
DNM3	Jaculus_jaculus	87.4
DNM3	Kogia_breviceps	80.8
DNM3	Kryptolebias_marmoratus	62.0
DNM3	Labeo_rohita	65.7
DNM3	Labrus_bergylta	62.4
DNM3	Labrus_mixtus	62.2
DNM3	Lagenorhynchus_albirostris	80.6
DNM3	Lagenorhynchus_obliquidens	87.0
DNM3	Lagopus_leucura	71.0
DNM3	Lagopus_muta	74.8
DNM3	Lampris_incognitus	48.4
DNM3	Larimichthys_crocea	63.0
DNM3	Lates_calcarifer	64.0
DNM3	Lathamus_discolor	76.9
DNM3	Latimeria_chalumnae	74.3
DNM3	Lemur_catta	89.1
DNM3	Leopardus_geoffroyi	85.3
DNM3	Lepidothrix_coronata	77.1
DNM3	Lepisosteus_oculatus	67.1
DNM3	Leptonychotes_weddellii	86.8
DNM3	Leptosomus_discolor	17.6
DNM3	Lepus_europaeus	87.5
DNM3	Leucoraja_erinaceus	65.3
DNM3	Lipotes_vexillifer	86.4
DNM3	Lonchura_striata	75.1
DNM3	Lontra_canadensis	84.9
DNM3	Loxodonta_africana	29.7
DNM3	Lutra_lutra	84.9
DNM3	Lynx_canadensis	87.1
DNM3	Lynx_rufus	84.5
